# clusterName       ra        dec       l         b         r50     nbstars pmra      pmdec     par     d05       d16       dmode     d84       d95       Rgc       distance_Kharchenko logt_Kharchenko rc_Kharchenko rt_Kharchenko FeH_Kharchenko	FeH_synth
  NGC_2335          106.69    -10.023   223.59    -1.192    0.11    194    -0.784    -0.642    0.585   1614.3    1620.6    1629.8    1638.3    1644.6    9586.3    1411.0        8.2           1.71          12.11         -0.03        	-0.07845875
  NGC_2343          107.029   -10.619   224.271   -1.17     0.064   64     0.193     -0.195    0.898   1068.2    1072.2    1078.3    1084.4    1088.4    9143.0    1029.0        8.135         0.81          5.57          -0.3         	-0.0285875
  NGC_2345          107.075   -13.199   226.585   -2.316    0.091   476    -1.332    1.34      0.348   2633.1    2642.1    2652.9    2663.7    2672.7    10342.6   2605.0        7.9           2.38          15.7          ""           	-0.1635425
  NGC_2353          108.641   -10.257   224.684   0.403     0.116   219    -1.121    0.72      0.816   1177.4    1180.0    1183.6    1187.2    1189.8    9219.1    1180.0        7.2           0.97          8.08          ""           	-0.03714875
  NGC_2354          108.503   -25.724   238.383   -6.838    0.152   276    -2.885    1.832     0.753   1274.7    1276.4    1278.5    1280.7    1282.4    9070.1    2865.0        8.61          4.89          10.94         -0.109       	-0.02038625
  NGC_2355          109.247   13.772    203.37    11.813    0.078   288    -3.802    -1.086    0.497   1886.4    1893.1    1901.7    1911.3    1917.0    10075.8   2128.0        8.9           1.39          9.88          -0.07        	-0.1335275
  NGC_2358          109.261   -17.143   231.061   -2.269    0.21    92     -1.351    0.542     1.061   912.3     914.3     917.0     919.9     921.9     8944.3    739.0         8.785         1.12          5.76          ""           	-0.00623375
  NGC_2360          109.443   -15.631   229.804   -1.409    0.154   696    0.383     5.603     0.902   1072.2    1073.1    1074.4    1075.9    1076.8    9070.4    1560.0        8.65          2.27          12.74         -0.03        	-0.02042
  NGC_2362          109.671   -24.954   238.178   -5.547    0.052   165    -2.791    2.953     0.742   1286.9    1290.8    1296.5    1302.2    1306.2    9086.8    1375.0        6.64          0.54          10.92         ""           	-0.022265
  NGC_2367          110.031   -21.867   235.586   -3.825    0.046   42     -1.668    2.538     0.395   2294.1    2319.6    2358.5    2398.7    2425.6    9862.9    1772.0        7.425         1.03          11.55         ""           	-0.10957625
  NGC_2374          111.016   -13.235   228.405   1.061     0.156   79     -4.665    0.659     0.76    1256.8    1261.1    1267.2    1273.6    1277.9    9229.8    1394.0        8.75          0.6           9.69          ""           	-0.0383525
  NGC_2383          111.174   -20.949   235.274   -2.455    0.036   260    -1.646    1.907     0.284   3151.2    3169.1    3189.5    3215.1    3230.4    10487.5   1655.0        8.69          0.52          7.6           ""           	-0.17984375
  NGC_2401          112.352   -13.968   229.667   1.855     0.015   91     -1.37     1.673     0.203   4139.5    4201.1    4300.5    4404.7    4475.8    11594.6   3778.0        7.0           1.35          13.77         ""           	-0.3043925
  NGC_2414          113.293   -15.449   231.404   1.942     0.043   154    -1.41     1.426     0.162   5087.4    5150.7    5249.2    5340.6    5411.0    12315.3   2874.0        7.27          1.78          12.58         ""           	-0.35
  NGC_2420          114.602   21.575    198.108   19.64     0.053   436    -1.19     -2.125    0.363   2529.5    2539.5    2552.9    2567.9    2577.9    10651.5   2880.0        9.365         2.33          21.56         -0.38        	-0.19829375
  NGC_2421          114.051   -20.627   236.283   0.059     0.096   433    -3.131    3.097     0.343   2668.9    2676.2    2687.1    2698.0    2705.3    10082.4   2178.0        7.45          1.37          11.39         ""           	-0.13427
  NGC_2422          114.147   -14.489   230.964   3.128     0.259   442    -7.057    0.993     2.07    475.8     476.0     476.4     476.7     477.1     8647.5    471.0         8.12          1.74          6.09          0.008        	0.02715625
  NGC_2423          114.299   -13.863   230.487   3.561     0.268   430    -0.735    -3.632    1.045   928.4     929.3     930.7     932.1     933.2     8959.7    824.0         9.025         2.05          7.72          0.068        	-0.00796625
  NGC_2425          114.577   -14.885   231.513   3.299     0.046   256    -3.571    2.004     0.257   3440.1    3462.4    3500.5    3535.5    3560.9    10864.9   4330.0        9.34          1.33          21.4          0.0          	-0.22230125
  NGC_2428          114.831   -16.55    233.087   2.697     0.146   178    -3.316    2.461     0.706   1353.0    1355.8    1359.7    1364.0    1366.9    9219.9    1406.0        8.615         0.96          4.26          -0.145       	-0.03723875
  NGC_2432          115.223   -19.078   235.474   1.779     0.062   192    -0.684    1.614     0.493   1902.1    1907.8    1916.2    1924.7    1930.3    9556.7    1589.0        8.65          1.51          8.06          ""           	-0.07512875
  NGC_2437          115.445   -14.844   231.889   4.051     0.211   1797   -3.838    0.365     0.603   1578.4    1580.3    1582.3    1584.2    1585.5    9396.6    1375.0        8.35          2.59          17.86         -0.47        	-0.0571175
  NGC_2439          115.194   -31.694   246.446   -4.462    0.071   551    -2.283    3.159     0.232   3798.9    3813.0    3830.5    3848.1    3862.1    10468.8   3834.0        7.25          2.7           29.92         ""           	-0.17774
  NGC_2447          116.141   -23.853   240.043   0.149     0.202   755    -3.551    5.068     0.968   1000.9    1001.7    1002.8    1003.9    1004.6    8883.3    1037.0        8.68          2.73          14.69         -0.095       	0.00062875
  NGC_2448          116.034   -24.837   240.846   -0.427    0.267   135    -3.432    2.941     0.878   1097.5    1099.7    1102.6    1105.8    1108.0    8929.2    1040.0        7.25          0.82          6.1           ""           	-0.004535
  NGC_2451A         115.736   -38.264   252.431   -7.276    1.146   337    -21.116   15.328    5.165   192.4     192.5     192.5     192.6     192.7     8399.6    188.0         7.76          1.47          4.56          -0.531       	0.055045
  NGC_2451B         116.128   -37.954   252.309   -6.856    0.625   298    -9.671    4.702     2.719   363.5     363.7     364.0     364.2     364.4     8456.8    489.0         8.23          0.51          4.66          -0.45        	0.04861
  NGC_2453          116.894   -27.194   243.273   -0.941    0.033   127    -2.336    3.414     0.205   4166.5    4207.2    4268.3    4333.4    4378.1    10944.5   2383.0        7.865         0.37          7.31          ""           	-0.23125625
  NGC_2455          117.284   -21.298   238.364   2.346     0.093   131    -2.76     2.712     0.294   3050.2    3066.7    3092.6    3116.2    3135.1    10302.4   1711.0        8.72          0.77          6.77          ""           	-0.15902
  NGC_2477          118.046   -38.537   253.571   -5.838    0.15    1918   -2.449    0.87      0.665   1439.4    1440.5    1441.0    1442.1    1442.6    8852.9    1450.0        8.915         3.98          15.47         -0.192       	0.00404875
  NGC_2482          118.787   -24.263   241.624   2.022     0.149   128    -4.722    2.189     0.72    1326.2    1329.4    1334.6    1339.7    1343.4    9050.3    1344.0        8.505         1.29          8.07          -0.081       	-0.01815875
  NGC_2489          119.064   -30.06    246.71    -0.77     0.066   283    -2.529    2.102     0.465   2012.1    2016.3    2022.7    2027.9    2033.2    9326.5    2255.0        7.315         1.79          6.61          0.08         	-0.04923125
  NGC_2506          120.01    -10.773   230.57    9.938     0.088   1487   -2.571    3.912     0.292   3092.6    3102.3    3114.5    3126.7    3136.5    10557.8   3526.0        9.21          3.61          25.25         -0.2         	-0.1877525
  NGC_2509          120.201   -19.056   237.844   5.847     0.06    253    -2.708    0.764     0.363   2532.5    2539.2    2549.2    2560.9    2569.2    9924.7    1711.0        9.2           0.7           9.86          ""           	-0.11652875
  NGC_2516          119.527   -60.8     273.861   -15.873   0.496   798    -4.748    11.221    2.417   408.7     408.8     408.9     409.0     409.1     8322.8    373.0         8.475         0.94          7.7           -0.373       	0.063685
  NGC_2527          121.246   -28.122   246.069   1.872     0.408   356    -5.549    7.275     1.536   638.0     638.4     639.1     639.6     640.2     8618.9    642.0         8.91          1.0           5.12          0.208        	0.03037375
  NGC_2533          121.773   -29.872   247.792   1.32      0.055   104    -3.189    5.041     0.329   2766.9    2778.8    2796.7    2814.5    2828.4    9746.8    2955.0        8.365         1.7           12.65         ""           	-0.096515
  NGC_2539          122.658   -12.834   233.721   11.106    0.187   518    -2.331    -0.584    0.754   1272.7    1274.9    1277.4    1280.0    1281.7    9137.8    1232.0        8.735         1.98          15.23         0.13         	-0.0280025
  NGC_2546          123.082   -37.661   254.919   -2.009    0.229   165    -3.757    3.862     1.034   937.5     938.6     940.5     942.1     943.5     8632.4    935.0         8.135         1.24          21.77         0.12         	0.028855
  NGC_2547          122.525   -49.198   264.446   -8.595    0.283   233    -8.609    4.262     2.553   386.7     386.9     387.2     387.5     387.7     8385.7    361.0         7.89          0.89          2.84          -0.16        	0.05660875
  NGC_2548          123.412   -5.726    227.842   15.39     0.369   479    -1.313    1.029     1.289   756.9     757.7     758.8     759.9     760.8     8847.7    789.0         8.72          3.93          15.13         0.08         	0.00463375
  NGC_2567          124.645   -30.631   249.793   2.975     0.064   92     -2.955    2.58      0.542   1737.5    1743.2    1750.6    1758.7    1764.4    9093.1    1678.0        8.645         0.8           9.01          -0.075       	-0.02297375
  NGC_2571          124.723   -29.775   249.121   3.511     0.127   166    -4.902    4.246     0.732   1307.1    1310.3    1314.5    1318.6    1321.4    8892.5    1339.0        7.35          1.5           7.75          0.05         	-0.00040625
  NGC_2580          125.371   -30.306   249.878   3.674     0.036   33     -2.307    1.91      0.194   4308.8    4372.4    4475.2    4582.9    4656.3    10729.7   5067.0        8.4           1.62          18.42         ""           	-0.20709125
  NGC_2587          125.861   -29.503   249.457   4.48      0.116   152    -4.248    3.586     0.295   3043.9    3063.2    3089.8    3116.3    3135.6    9852.6    2701.0        8.7           1.71          16.75         ""           	-0.1084175
  NGC_2588          125.797   -32.972   252.279   2.454     0.019   46     -1.884    2.521     0.199   4203.4    4274.6    4386.5    4498.4    4579.7    10536.2   2421.0        8.9           0.92          10.26         ""           	-0.1853225
  NGC_2627          129.309   -29.952   251.579   6.65      0.087   344    -2.381    2.879     0.521   1808.9    1812.4    1816.7    1821.8    1825.3    9073.2    2712.0        9.225         1.13          11.81         -0.12        	-0.020735
  NGC_2632          130.054   19.621    205.952   32.428    0.985   697    -36.09    -12.919   5.361   185.4     185.5     185.5     185.6     185.7     8481.1    187.0         8.92          ""            ""            0.094        	0.04587625
